month,partner,industrial production,industrial production_millions,log_industrial production_millions,IIP,log_IIP,,,raw,check (col. c - col. m),,industrial production_millions,check (col. d - col. m),,log_industrial production_millions,check (col. e - col. q)
2011M02,MYS,8714842288,8714.842288,9.072782861,0.863232426,-0.1470713,,,"8,714,842,288",0,,8714.842288,0,,9.072782861,0
2011M03,MYS,8645724262,8645.724262,9.064820173,0.856386069,-0.155033989,,,"8,645,724,262",0,,8645.724262,0,,9.064820173,0
2011M04,MYS,8573598228,8573.598228,9.056442787,0.84924176,-0.163411375,,,"8,573,598,228",0,,8573.598228,0,,9.056442787,0
2011M05,MYS,8281350211,8281.350211,9.021761303,0.820293678,-0.198092859,,,"8,281,350,211",0,,8281.350211,0,,9.021761303,0
2011M06,MYS,8738058069,8738.058069,9.075443255,0.865532022,-0.144410907,,,"8,738,058,069",0,,8738.058069,0,,9.075443255,0
2011M07,MYS,8661393473,8661.393473,9.066630898,0.857938154,-0.153223264,,,"8,661,393,473",0,,8661.393473,0,,9.066630898,0
2011M08,MYS,8910942004,8910.942004,9.095035239,0.882656718,-0.124818922,,,"8,910,942,004",0,,8910.942004,0,,9.095035239,0
2011M09,MYS,8782673195,8782.673195,9.080536104,0.86995129,-0.139318057,,,"8,782,673,195",0,,8782.673195,0,,9.080536104,0
2011M10,MYS,8701572942,8701.572942,9.071259086,0.861918056,-0.148595075,,,"8,701,572,942",0,,8701.572942,0,,9.071259086,0
2011M11,MYS,8812084147,8812.084147,9.083879257,0.872864537,-0.135974905,,,"8,812,084,147",0,,8812.084147,0,,9.083879257,0
2011M12,MYS,8762685871,8762.685871,9.078257743,0.867971483,-0.141596418,,,"8,762,685,871",0,,8762.685871,0,,9.078257743,0
2012M01,MYS,8940468241,8940.468241,9.098343243,0.885581384,-0.121510919,,,"8,940,468,241",0,,8940.468241,0,,9.098343243,0
2012M02,MYS,9522959499,9522.959499,9.161460951,0.943278967,-0.05839321,,,"9,522,959,499",0,,9522.959499,0,,9.161460951,0
2012M03,MYS,8943052295,8943.052295,9.09863223,0.885837342,-0.121221932,,,"8,943,052,295",0,,8943.052295,0,,9.09863223,0
2012M04,MYS,8742843911,8742.843911,9.075990806,0.866006075,-0.143863356,,,"8,742,843,911",0,,8742.843911,0,,9.075990806,0
2012M05,MYS,8833522739,8833.522739,9.086309165,0.874988097,-0.133544996,,,"8,833,522,739",0,,8833.522739,0,,9.086309165,0
2012M06,MYS,8944225977,8944.225977,9.098763461,0.885953599,-0.121090701,,,"8,944,225,977",0,,8944.225977,0,,9.098763461,0
2012M07,MYS,8651462406,8651.462406,9.06548365,0.856954451,-0.154370512,,,"8,651,462,406",0,,8651.462406,0,,9.06548365,0
2012M08,MYS,9008692024,9008.692024,9.105945171,0.892339163,-0.113908991,,,"9,008,692,024",0,,9008.692024,0,,9.105945171,0
2012M09,MYS,9220559213,9220.559213,9.129190967,0.913325272,-0.090663195,,,"9,220,559,213",0,,9220.559213,0,,9.129190967,0
2012M10,MYS,9274871223,9274.871223,9.135064003,0.918705047,-0.084790159,,,"9,274,871,223",0,,9274.871223,0,,9.135064003,0
2012M11,MYS,9628434893,9628.434893,9.172475967,0.953726636,-0.047378194,,,"9,628,434,893",0,,9628.434893,0,,9.172475967,0
2012M12,MYS,9011617832,9011.617832,9.106269894,0.892628974,-0.113584267,,,"9,011,617,832",0,,9011.617832,0,,9.106269894,0
2013M01,MYS,9253793135,9253.793135,9.132788815,0.916617196,-0.087065346,,,"9,253,793,135",0,,9253.793135,0,,9.132788815,0
2013M02,MYS,9118303994,9118.303994,9.1180391,0.903196572,-0.101815061,,,"9,118,303,994",0,,9118.303994,0,,9.1180391,0
2013M03,MYS,9055919021,9055.919021,9.111173858,0.897017145,-0.108680303,,,"9,055,919,021",0,,9055.919021,0,,9.111173858,0
2013M04,MYS,9305054061,9305.054061,9.138312979,0.921694751,-0.081541183,,,"9,305,054,061",0,,9305.054061,0,,9.138312979,0
2013M05,MYS,9345980046,9345.980046,9.142701588,0.925748598,-0.077152573,,,"9,345,980,046",0,,9345.980046,0,,9.142701588,0
2013M06,MYS,9254856478,9254.856478,9.132903717,0.916722523,-0.086950444,,,"9,254,856,478",0,,9254.856478,0,,9.132903717,0
2013M07,MYS,9610187066,9610.187066,9.170578967,0.951919131,-0.049275194,,,"9,610,187,066",0,,9610.187066,0,,9.170578967,0
2013M08,MYS,9383480669,9383.480669,9.146706047,0.929463152,-0.073148115,,,"9,383,480,669",0,,9383.480669,0,,9.146706047,0
2013M09,MYS,9413379658,9413.379658,9.149887324,0.932424741,-0.069966837,,,"9,413,379,658",0,,9413.379658,0,,9.149887324,0
2013M10,MYS,9459976856,9459.976856,9.154825216,0.937040339,-0.065028946,,,"9,459,976,856",0,,9459.976856,0,,9.154825216,0
2013M11,MYS,9713579178,9713.579178,9.181280101,0.962160444,-0.038574061,,,"9,713,579,178",0,,9713.579178,0,,9.181280101,0
2013M12,MYS,9441574781,9441.574781,9.152878065,0.935217556,-0.066976096,,,"9,441,574,781",0,,9441.574781,0,,9.152878065,0
2014M01,MYS,9516795601,9516.795601,9.160813475,0.942668414,-0.059040687,,,"9,516,795,601",0,,9516.795601,0,,9.160813475,0
2014M02,MYS,9751125164,9751.125164,9.185137959,0.965879491,-0.034716203,,,"9,751,125,164",0,,9751.125164,0,,9.185137959,0
2014M03,MYS,9525285074,9525.285074,9.161705129,0.943509323,-0.058149033,,,"9,525,285,073",-1,,9525.285073,0,,9.161705129,0
2014M04,MYS,9765688002,9765.688002,9.186630297,0.967321986,-0.033223865,,,"9,765,688,002",0,,9765.688002,0,,9.186630297,0
2014M05,MYS,9916446355,9916.446355,9.201949906,0.982255073,-0.017904256,,,"9,916,446,355",0,,9916.446355,0,,9.201949906,0
2014M06,MYS,9861512185,9861.512185,9.196394801,0.976813671,-0.02345936,,,"9,861,512,185",0,,9861.512185,0,,9.196394801,0
2014M07,MYS,9663838690,9663.83869,9.176146228,0.957233493,-0.043707933,,,"9,663,838,690",0,,9663.83869,0,,9.176146228,0
2014M08,MYS,10026136567,10026.13657,9.212950619,0.993120232,-0.006903542,,,"10,026,136,567",0,,10026.13657,0,,9.212950619,0
2014M09,MYS,9945895882,9945.895882,9.204915271,0.985172141,-0.014938891,,,"9,945,895,882",0,,9945.895882,0,,9.204915271,0
2014M10,MYS,9966922393,9966.922393,9.207027129,0.987254883,-0.012827033,,,"9,966,922,393",0,,9966.922393,0,,9.207027129,0
2014M11,MYS,10150319388,10150.31939,9.225260451,1.00542093,0.005406289,,,"10,150,319,388",0,,10150.31939,0,,9.225260451,0
2014M12,MYS,10121144855,10121.14486,9.222382064,1.002531101,0.002527903,,,"10,121,144,855",0,,10121.14486,0,,9.222382064,0
2015M01,MYS,10213570432,10213.57043,9.23147255,1.011686143,0.011618388,,,"10,213,570,432",0,,10213.57043,0,,9.23147255,0
2015M02,MYS,9991096621,9991.096621,9.209449637,0.989649416,-0.010404524,,,"9,991,096,621",0,,9991.096621,0,,9.209449637,0
2015M03,MYS,9970871729,9970.871729,9.207423294,0.987646077,-0.012430867,,,"9,970,871,729",0,,9970.871729,0,,9.207423294,0
2015M04,MYS,9950646837,9950.646837,9.205392837,0.985642738,-0.014461325,,,"9,950,646,837",0,,9950.646837,0,,9.205392837,0
2015M05,MYS,10132670864,10132.67086,9.223520221,1.003672788,0.003666059,,,"10,132,670,864",0,,10132.67086,0,,9.223520221,0
2015M06,MYS,10102333527,10102.33353,9.220521718,1.00066778,0.000667557,,,"10,102,333,527",0,,10102.33353,0,,9.220521718,0
2015M07,MYS,10122558418,10122.55842,9.222521719,1.002671119,0.002667558,,,"10,122,558,418",0,,10122.55842,0,,9.222521719,0
2015M08,MYS,10061883743,10061.88374,9.216509677,0.996661102,-0.003344485,,,"10,061,883,743",0,,10061.88374,0,,9.216509677,0
2015M09,MYS,10243907770,10243.90777,9.234438444,1.014691152,0.014584282,,,"10,243,907,770",0,,10243.90777,0,,9.234438444,0
2015M10,MYS,10193345540,10193.34554,9.229490388,1.009682805,0.009636227,,,"10,193,345,540",0,,10193.34554,0,,9.229490388,0
2015M11,MYS,10092221081,10092.22108,9.219520216,0.99966611,-0.000333946,,,"10,092,221,081",0,,10092.22108,0,,9.219520216,0
2015M12,MYS,10071996189,10071.99619,9.217514197,0.997662771,-0.002339964,,,"10,071,996,189",0,,10071.99619,0,,9.217514197,0
2016M01,MYS,10324807338,10324.80734,9.242304758,1.022704508,0.022450597,,,"10,324,807,338",0,,10324.80734,0,,9.242304758,0
2016M02,MYS,10385482014,10385.48201,9.24816415,1.028714524,0.028309988,,,"10,385,482,014",0,,10385.48201,0,,9.24816415,0
2016M03,MYS,10395594460,10395.59446,9.249137386,1.029716194,0.029283224,,,"10,395,594,460",0,,10395.59446,0,,9.249137386,0
2016M04,MYS,10425931798,10425.9318,9.252051424,1.032721202,0.032197262,,,"10,425,931,798",0,,10425.9318,0,,9.252051424,0
2016M05,MYS,10456269136,10456.26914,9.254956995,1.035726211,0.035102834,,,"10,456,269,136",0,,10456.26914,0,,9.254956995,0
2016M06,MYS,10678742947,10678.74295,9.276010404,1.057762939,0.056156243,,,"10,678,742,947",0,,10678.74295,0,,9.276010404,0
2016M07,MYS,10476494028,10476.49403,9.256889363,1.03772955,0.037035201,,,"10,476,494,028",0,,10476.49403,0,,9.256889363,0
2016M08,MYS,10466381582,10466.38158,9.255923645,1.03672788,0.036069484,,,"10,466,381,582",0,,10466.38158,0,,9.255923645,0
2016M09,MYS,10618068271,10618.06827,9.270312383,1.051752921,0.050458221,,,"10,618,068,271",0,,10618.06827,0,,9.270312383,0
2016M10,MYS,10638293163,10638.29316,9.272215333,1.05375626,0.052361171,,,"10,638,293,163",0,,10638.29316,0,,9.272215333,0
2016M11,MYS,10678742947,10678.74295,9.276010404,1.057762939,0.056156243,,,"10,678,742,947",0,,10678.74295,0,,9.276010404,0
2016M12,MYS,10789979853,10789.97985,9.286373191,1.068781302,0.066519029,,,"10,789,979,853",0,,10789.97985,0,,9.286373191,0
2017M01,MYS,10688855393,10688.85539,9.276956926,1.058764607,0.057102764,,,"10,688,855,393",0,,10688.85539,0,,9.276956926,0
2017M02,MYS,10921441650,10921.44165,9.29848326,1.081803005,0.078629098,,,"10,921,441,650",0,,10921.44165,0,,9.29848326,0
2017M03,MYS,10870879420,10870.87942,9.29384288,1.076794658,0.073988719,,,"10,870,879,420",0,,10870.87942,0,,9.29384288,0
2017M04,MYS,10789979853,10789.97985,9.286373191,1.068781302,0.066519029,,,"10,789,979,853",0,,10789.97985,0,,9.286373191,0
2017M05,MYS,10870879420,10870.87942,9.29384288,1.076794658,0.073988719,,,"10,870,879,420",0,,10870.87942,0,,9.29384288,0
2017M06,MYS,11022566110,11022.56611,9.307699915,1.0918197,0.087845753,,,"11,022,566,110",0,,11022.56611,0,,9.307699915,0
2017M07,MYS,11103465678,11103.46568,9.315012562,1.099833055,0.0951584,,,"11,103,465,678",0,,11103.46568,0,,9.315012562,0
2017M08,MYS,11204590138,11204.59014,9.324078807,1.10984975,0.104224646,,,"11,204,590,138",0,,11204.59014,0,,9.324078807,0
2017M09,MYS,11123690570,11123.69057,9.316832399,1.101836394,0.096978237,,,"11,123,690,570",0,,11123.69057,0,,9.316832399,0
2017M10,MYS,11042791002,11042.791,9.309533096,1.093823038,0.089678934,,,"11,042,791,002",0,,11042.791,0,,9.309533096,0
2017M11,MYS,11204590138,11204.59014,9.324078807,1.10984975,0.104224646,,,"11,204,590,138",0,,11204.59014,0,,9.324078807,0
2017M12,MYS,11113578124,11113.57812,9.315922894,1.100834724,0.096068732,,,"11,113,578,124",0,,11113.57812,0,,9.315922894,0
2018M01,MYS,11194477692,11194.47769,9.323175872,1.10884808,0.103321711,,,"11,194,477,692",0,,11194.47769,0,,9.323175872,0
2018M02,MYS,11164140354,11164.14035,9.320462167,1.105843071,0.100608005,,,"11,164,140,354",0,,11164.14035,0,,9.320462167,0
2018M03,MYS,11184365246,11184.36525,9.322272122,1.107846411,0.102417961,,,"11,184,365,246",0,,11184.36525,0,,9.322272122,0
2018M04,MYS,11315827043,11315.82704,9.333957648,1.120868113,0.114103486,,,"11,315,827,043",0,,11315.82704,0,,9.333957648,0
2018M05,MYS,11255152367,11255.15237,9.328581291,1.114858097,0.10872713,,,"11,255,152,367",0,,11255.15237,0,,9.328581291,0
2018M06,MYS,11265264813,11265.26481,9.32947936,1.115859766,0.109625198,,,"11,265,264,813",0,,11265.26481,0,,9.32947936,0
2018M07,MYS,11396726611,11396.72661,9.341081454,1.128881469,0.121227292,,,"11,396,726,611",0,,11396.72661,0,,9.341081454,0
2018M08,MYS,11366389273,11366.38927,9.33841597,1.12587646,0.118561808,,,"11,366,389,273",0,,11366.38927,0,,9.33841597,0
2018M09,MYS,11416951503,11416.9515,9.342854504,1.130884808,0.123000342,,,"11,416,951,503",0,,11416.9515,0,,9.342854504,0
2018M10,MYS,11518075963,11518.07596,9.351672903,1.140901502,0.131818741,,,"11,518,075,963",0,,11518.07596,0,,9.351672903,0
2018M11,MYS,11427063949,11427.06395,9.343739851,1.131886478,0.12388569,,,"11,427,063,949",0,,11427.06395,0,,9.343739851,0
2018M12,MYS,11487738625,11487.73862,9.349035539,1.137896494,0.129181377,,,"11,487,738,625",0,,11487.73862,0,,9.349035539,0
2019M01,MYS,11588863085,11588.86308,9.357799837,1.147913188,0.137945675,,,"11,588,863,085",0,,11588.86308,0,,9.357799837,0
2019M02,MYS,11376501719,11376.50172,9.339305254,1.12687813,0.119451093,,,"11,376,501,719",0,,11376.50172,0,,9.339305254,0
2019M03,MYS,11548413301,11548.4133,9.35430333,1.143906511,0.134449168,,,"11,548,413,301",0,,11548.4133,0,,9.35430333,0
2019M04,MYS,11679875098,11679.8751,9.365622563,1.156928214,0.145768401,,,"11,679,875,098",0,,11679.8751,0,,9.365622563,0
2019M05,MYS,11700099990,11700.09999,9.367352667,1.158931553,0.147498505,,,"11,700,099,990",0,,11700.09999,0,,9.367352667,0
2019M06,MYS,11619200422,11619.20042,9.360414218,1.150918197,0.140560056,,,"11,619,200,422",0,,11619.20042,0,,9.360414218,0
2019M07,MYS,11548413301,11548.4133,9.35430333,1.143906511,0.134449168,,,"11,548,413,301",0,,11548.4133,0,,9.35430333,0
2019M08,MYS,11609087976,11609.08798,9.359543517,1.149916528,0.139689355,,,"11,609,087,976",0,,11609.08798,0,,9.359543517,0
2019M09,MYS,11588863085,11588.86308,9.357799837,1.147913188,0.137945675,,,"11,588,863,085",0,,11588.86308,0,,9.357799837,0
2019M10,MYS,11538300855,11538.30085,9.35342729,1.142904841,0.133573128,,,"11,538,300,855",0,,11538.30085,0,,9.35342729,0
2019M11,MYS,11659650206,11659.65021,9.36388946,1.154924875,0.144035299,,,"11,659,650,206",0,,11659.65021,0,,9.36388946,0
2019M12,MYS,11639425314,11639.42531,9.362153348,1.152921535,0.142299186,,,"11,639,425,314",0,,11639.42531,0,,9.362153348,0
2000M01,PHL,6295659556,6295.659556,8.747615716,0.876572214,-0.131736189,,,"6,295,659,556",0,,6295.659556,0,,8.747615716,0
2000M02,PHL,6286862514,6286.862514,8.74621742,0.875347363,-0.133134485,,,"6,286,862,514",0,,6286.862514,0,,8.74621742,0
2000M03,PHL,6231482158,6231.482158,8.73736949,0.867636514,-0.141982415,,,"6,231,482,158",0,,6231.482158,0,,8.73736949,0
2000M04,PHL,6057071069,6057.071069,8.70898164,0.843352495,-0.170370265,,,"6,057,071,069",0,,6057.071069,0,,8.70898164,0
2000M05,PHL,6443316639,6443.316639,8.770798693,0.897131155,-0.108553212,,,"6,443,316,639",0,,6443.316639,0,,8.770798693,0
2000M06,PHL,6623435057,6623.435057,8.798369405,0.92220983,-0.0809825,,,"6,623,435,057",0,,6623.435057,0,,8.798369405,0
2000M07,PHL,6398135610,6398.13561,8.763761916,0.890840403,-0.115589989,,,"6,398,135,610",0,,6398.13561,0,,8.763761916,0
2000M08,PHL,6498860212,6498.860212,8.779382089,0.90486473,-0.099969816,,,"6,498,860,212",0,,6498.860212,0,,8.779382089,0
2000M09,PHL,6414112939,6414.112939,8.766255988,0.893064996,-0.113095917,,,"6,414,112,939",0,,6414.112939,0,,8.766255988,0
2000M10,PHL,6680187303,6680.187303,8.806901305,0.930111694,-0.072450599,,,"6,680,187,303",0,,6680.187303,0,,8.806901305,0
2000M11,PHL,6587131121,6587.131121,8.792873194,0.917155074,-0.08647871,,,"6,587,131,121",0,,6587.131121,0,,8.792873194,0
2000M12,PHL,6754002401,6754.002401,8.817890556,0.940389292,-0.061461349,,,"6,754,002,401",0,,6754.002401,0,,8.817890556,0
2001M01,PHL,6541307192,6541.307192,8.785892301,0.910774808,-0.093459604,,,"6,541,307,192",0,,6541.307192,0,,8.785892301,0
2001M02,PHL,6544450143,6544.450143,8.786372663,0.911212415,-0.092979242,,,"6,544,450,143",0,,6544.450143,0,,8.786372663,0
2001M03,PHL,6622278048,6622.278048,8.798194706,0.922048735,-0.081157199,,,"6,622,278,048",0,,6622.278048,0,,8.798194706,0
2001M04,PHL,6118247245,6118.247245,8.719030937,0.851870322,-0.160320968,,,"6,118,247,245",0,,6118.247245,0,,8.719030937,0
2001M05,PHL,6163183664,6163.183664,8.726348752,0.858127016,-0.153003153,,,"6,163,183,664",0,,6163.183664,0,,8.726348752,0
2001M06,PHL,6258341989,6258.341989,8.741670571,0.871376326,-0.137681334,,,"6,258,341,989",0,,6258.341989,0,,8.741670571,0
2001M07,PHL,6117279465,6117.279465,8.718872745,0.851735573,-0.16047916,,,"6,117,279,465",0,,6117.279465,0,,8.718872745,0
2001M08,PHL,6484315757,6484.315757,8.77714158,0.902839642,-0.102210325,,,"6,484,315,757",0,,6484.315757,0,,8.77714158,0
2001M09,PHL,6095311997,6095.311997,8.71527523,0.848676947,-0.164076675,,,"6,095,311,997",0,,6095.311997,0,,8.71527523,0
2001M10,PHL,6102094071,6102.094071,8.716387282,0.849621245,-0.162964623,,,"6,102,094,071",0,,6102.094071,0,,8.716387282,0
2001M11,PHL,6209468716,6209.468716,8.733830618,0.864571486,-0.145521287,,,"6,209,468,716",0,,6209.468716,0,,8.733830618,0
2001M12,PHL,6019930803,6019.930803,8.702831044,0.838181293,-0.176520861,,,"6,019,930,803",0,,6019.930803,0,,8.702831044,0
2002M01,PHL,5995640829,5995.640829,8.698787956,0.834799294,-0.180563949,,,"5,995,640,829",0,,5995.640829,0,,8.698787956,0
2002M02,PHL,6193809091,6193.809091,8.731305538,0.862391128,-0.148046366,,,"6,193,809,091",0,,6193.809091,0,,8.731305538,0
2002M03,PHL,5900951585,5900.951585,8.682868903,0.821615297,-0.196483002,,,"5,900,951,585",0,,5900.951585,0,,8.682868903,0
2002M04,PHL,6811428895,6811.428895,8.8263572,0.948385034,-0.052994705,,,"6,811,428,895",0,,6811.428895,0,,8.8263572,0
2002M05,PHL,6418826674,6418.826674,8.766990619,0.89372131,-0.112361286,,,"6,418,826,674",0,,6418.826674,0,,8.766990619,0
2002M06,PHL,6203503642,6203.503642,8.732869515,0.863740943,-0.14648239,,,"6,203,503,642",0,,6203.503642,0,,8.732869515,0
2002M07,PHL,6169444004,6169.444004,8.727364,0.85899867,-0.151987905,,,"6,169,444,004",0,,6169.444004,0,,8.727364,0
2002M08,PHL,6142251530,6142.25153,8.722946653,0.855212543,-0.156405252,,,"6,142,251,530",0,,6142.25153,0,,8.722946653,0
2002M09,PHL,6421989512,6421.989512,8.767483241,0.894161686,-0.111868663,,,"6,421,989,512",0,,6421.989512,0,,8.767483241,0
2002M10,PHL,6442071951,6442.071951,8.770605499,0.896957852,-0.108746406,,,"6,442,071,951",0,,6442.071951,0,,8.770605499,0
2002M11,PHL,6468533529,6468.533529,8.774704705,0.900642213,-0.1046472,,,"6,468,533,529",0,,6468.533529,0,,8.774704705,0
2002M12,PHL,6375008670,6375.00867,8.76014073,0.887620338,-0.119211175,,,"6,375,008,670",0,,6375.00867,0,,8.76014073,0
2003M01,PHL,6350666700,6350.6667,8.756315079,0.884231099,-0.123036826,,,"6,350,666,700",0,,6350.6667,0,,8.756315079,0
2003M02,PHL,6204954153,6204.954153,8.733103309,0.863942904,-0.146248596,,,"6,204,954,153",0,,6204.954153,0,,8.733103309,0
2003M03,PHL,6484760058,6484.760058,8.777210097,0.902901504,-0.102141808,,,"6,484,760,058",0,,6484.760058,0,,8.777210097,0
2003M04,PHL,6320010252,6320.010252,8.751476109,0.879962668,-0.127875796,,,"6,320,010,252",0,,6320.010252,0,,8.751476109,0
2003M05,PHL,6351880630,6351.88063,8.75650621,0.88440012,-0.122845695,,,"6,351,880,630",0,,6351.88063,0,,8.75650621,0
2003M06,PHL,6272726530,6272.72653,8.743966392,0.873379148,-0.135385513,,,"6,272,726,530",0,,6272.72653,0,,8.743966392,0
2003M07,PHL,6438151305,6438.151305,8.769996713,0.896411963,-0.109355191,,,"6,438,151,305",0,,6438.151305,0,,8.769996713,0
2003M08,PHL,6307471240,6307.47124,8.749490121,0.878216806,-0.129861784,,,"6,307,471,240",0,,6307.47124,0,,8.749490121,0
2003M09,PHL,6034251666,6034.251666,8.705207127,0.84017525,-0.174144778,,,"6,034,251,666",0,,6034.251666,0,,8.705207127,0
2003M10,PHL,5938854301,5938.854301,8.689271515,0.826892658,-0.19008039,,,"5,938,854,301",0,,5938.854301,0,,8.689271515,0
2003M11,PHL,5910575540,5910.57554,8.68449849,0.822955282,-0.194853415,,,"5,910,575,540",0,,5910.57554,0,,8.68449849,0
2003M12,PHL,5945592373,5945.592373,8.690405446,0.827830829,-0.188946459,,,"5,945,592,373",0,,5945.592373,0,,8.690405446,0
2004M01,PHL,6317561845,6317.561845,8.751088629,0.879621765,-0.128263276,,,"6,317,561,845",0,,6317.561845,0,,8.751088629,0
2004M02,PHL,6199675161,6199.675161,8.732252176,0.863207887,-0.147099729,,,"6,199,675,161",0,,6199.675161,0,,8.732252176,0
2004M03,PHL,6035223544,6035.223544,8.705368174,0.840310569,-0.173983731,,,"6,035,223,544",0,,6035.223544,0,,8.705368174,0
2004M04,PHL,6155691854,6155.691854,8.725132437,0.857083898,-0.154219467,,,"6,155,691,854",0,,6155.691854,0,,8.725132437,0
2004M05,PHL,5992263195,5992.263195,8.698224449,0.834329011,-0.181127456,,,"5,992,263,195",0,,5992.263195,0,,8.698224449,0
2004M06,PHL,6197139250,6197.13925,8.731843053,0.862854801,-0.147508852,,,"6,197,139,250",0,,6197.13925,0,,8.731843053,0
2004M07,PHL,6082690352,6082.690352,8.713202369,0.84691958,-0.166149536,,,"6,082,690,352",0,,6082.690352,0,,8.713202369,0
2004M08,PHL,5772363766,5772.363766,8.66083694,0.803711452,-0.218514965,,,"5,772,363,766",0,,5772.363766,0,,8.66083694,0
2004M09,PHL,6146359367,6146.359367,8.723615213,0.855784495,-0.155736692,,,"6,146,359,367",0,,6146.359367,0,,8.723615213,0
2004M10,PHL,5964046367,5964.046367,8.69350445,0.830400259,-0.185847455,,,"5,964,046,367",0,,5964.046367,0,,8.69350445,0
2004M11,PHL,5891333943,5891.333943,8.681237727,0.82027619,-0.198114178,,,"5,891,333,943",0,,5891.333943,0,,8.681237727,0
2004M12,PHL,5903004402,5903.004402,8.683216721,0.821901119,-0.196135184,,,"5,903,004,402",0,,5903.004402,0,,8.683216721,0
2005M01,PHL,6035543479,6035.543479,8.705421184,0.840355115,-0.173930721,,,"6,035,543,479",0,,6035.543479,0,,8.705421184,0
2005M02,PHL,6058071608,6058.071608,8.709146812,0.843491805,-0.170205093,,,"6,058,071,608",0,,6058.071608,0,,8.709146812,0
2005M03,PHL,5879674413,5879.674413,8.679256667,0.818652783,-0.200095238,,,"5,879,674,413",0,,5879.674413,0,,8.679256667,0
2005M04,PHL,6251625005,6251.625005,8.74059671,0.870441091,-0.138755195,,,"6,251,625,005",0,,6251.625005,0,,8.74059671,0
2005M05,PHL,6089725311,6089.725311,8.714358255,0.847899088,-0.16499365,,,"6,089,725,311",0,,6089.725311,0,,8.714358255,0
2005M06,PHL,6068681274,6068.681274,8.710896607,0.844969035,-0.168455298,,,"6,068,681,274",0,,6068.681274,0,,8.710896607,0
2005M07,PHL,6208762916,6208.762916,8.733716947,0.864473214,-0.145634958,,,"6,208,762,916",0,,6208.762916,0,,8.733716947,0
2005M08,PHL,6229821893,6229.821893,8.737103023,0.867405348,-0.142248882,,,"6,229,821,893",0,,6229.821893,0,,8.737103023,0
2005M09,PHL,5971172164,5971.172164,8.694698529,0.831392415,-0.184653375,,,"5,971,172,164",0,,5971.172164,0,,8.694698529,0
2005M10,PHL,6253414082,6253.414082,8.740882847,0.870690192,-0.138469058,,,"6,253,414,082",0,,6253.414082,0,,8.740882847,0
2005M11,PHL,6242090116,6242.090116,8.73907036,0.869113506,-0.140281545,,,"6,242,090,116",0,,6242.090116,0,,8.73907036,0
2005M12,PHL,6002218636,6002.218636,8.699884453,0.835715151,-0.179467452,,,"6,002,218,636",0,,6002.218636,0,,8.699884453,0
2006M01,PHL,5860806866,5860.806866,8.676042564,0.816025772,-0.203309341,,,"5,860,806,866",0,,5860.806866,0,,8.676042564,0
2006M02,PHL,5873636750,5873.63675,8.67822927,0.817812133,-0.201122635,,,"5,873,636,750",0,,5873.63675,0,,8.67822927,0
2006M03,PHL,5958573040,5958.57304,8.692586309,0.829638184,-0.186765596,,,"5,958,573,040",0,,5958.57304,0,,8.692586309,0
2006M04,PHL,5689483165,5689.483165,8.646374691,0.792171624,-0.232977214,,,"5,689,483,165",0,,5689.483165,0,,8.646374691,0
2006M05,PHL,5818966769,5818.966769,8.668877994,0.810200192,-0.210473911,,,"5,818,966,769",0,,5818.966769,0,,8.668877994,0
2006M06,PHL,5613086430,5613.08643,8.632856013,0.781534572,-0.246495892,,,"5,613,086,430",0,,5613.08643,0,,8.632856013,0
2006M07,PHL,5418006340,5418.00634,8.597483193,0.754372718,-0.281868712,,,"5,418,006,340",0,,5418.00634,0,,8.597483193,0
2006M08,PHL,5589586285,5589.586285,8.628660554,0.778262544,-0.250691351,,,"5,589,586,285",0,,5589.586285,0,,8.628660554,0
2006M09,PHL,5585650276,5585.650276,8.627956137,0.777714516,-0.251395768,,,"5,585,650,276",0,,5585.650276,0,,8.627956137,0
2006M10,PHL,5616501096,5616.501096,8.633464168,0.782010011,-0.245887737,,,"5,616,501,096",0,,5616.501096,0,,8.633464168,0
2006M11,PHL,5735002638,5735.002638,8.65434349,0.798509499,-0.225008415,,,"5,735,002,638",0,,5735.002638,0,,8.65434349,0
2006M12,PHL,5688344973,5688.344973,8.646174619,0.792013148,-0.233177286,,,"5,688,344,973",0,,5688.344973,0,,8.646174619,0
2007M01,PHL,5688339297,5688.339297,8.646173621,0.792012358,-0.233178284,,,"5,688,339,297",0,,5688.339297,0,,8.646173621,0
2007M02,PHL,5214377038,5214.377038,8.559174904,0.72602052,-0.320177,,,"5,214,377,038",0,,5214.377038,0,,8.559174904,0
2007M03,PHL,5524533311,5524.533311,8.616954054,0.769204934,-0.262397851,,,"5,524,533,311",0,,5524.533311,0,,8.616954054,0
2007M04,PHL,5364294540,5364.29454,8.587520153,0.746894189,-0.291831752,,,"5,364,294,540",0,,5364.29454,0,,8.587520153,0
2007M05,PHL,5280287971,5280.287971,8.571735915,0.735197587,-0.30761599,,,"5,280,287,971",0,,5280.287971,0,,8.571735915,0
2007M06,PHL,5407702031,5407.702031,8.595579518,0.752938004,-0.283772387,,,"5,407,702,031",0,,5407.702031,0,,8.595579518,0
2007M07,PHL,5456620742,5456.620742,8.604584965,0.75974917,-0.27476694,,,"5,456,620,742",0,,5456.620742,0,,8.604584965,0
2007M08,PHL,5435024936,5435.024936,8.600619388,0.756742292,-0.278732517,,,"5,435,024,936",0,,5435.024936,0,,8.600619388,0
