GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
205940161,20120524,201205,2012,2012.3945,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,012,012,01,1,-0.4,5,1,5,2.16606498194946,4,"Philippine, Benguet, Philippines",RP,RP10,16.45,120.55,-2445611,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20130203,unspecified
540618273,20160516,201605,2016,2016.3726,PHLGOV,DAVAO,PHL,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,040,040,04,1,1.0,14,3,14,-1.05171528303694,4,"Davao, Davao City, Philippines",RP,RPC3,7.07306,125.613,-2424066,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20160516,http://english.sina.com/world/as/2016-05-16/doc-ifxsenvm0452658.shtml
7750740,19890404,198904,1989,1989.2575,VNMGOV,VIETNAMESE,VNM,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,040,040,04,1,1.0,2,1,2,1.76678445229682,4,"Hanoi, Ha N?i, Vietnam, Republic Of",VM,VM44,21.0333,105.85,-3714993,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20130203,unspecified
483991753,20151110,201511,2015,2015.8493,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,0,030,030,03,1,4.0,6,1,6,0.3448275862069,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20151111,http://news.asiaone.com/news/asia/south-china-sea-not-apec-agenda-manila-assures-beijing
322934510,20141111,201411,2014,2014.8521,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,046,046,04,1,7.0,2,1,2,1.72413793103448,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20141111,http://af.reuters.com/article/commoditiesNews/idAFB9N0SF01R20141111
291063953,20140326,201403,2014,2014.2356,MYSGOV,MALAYSIAN,MYS,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,040,040,04,1,1.0,52,11,50,1.28725483106306,4,"Kuala Lumpur, Kuala Lumpur, Malaysia",MY,MY14,3.16667,101.7,-2403010,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20140326,"Xinhua news agency, Beijing/BBC Monitoring/(c) BBC"
101595518,20100826,201008,2010,2010.6466,PHLGOV,ALBERTO ROMULO,PHL,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,0,042,042,04,1,1.9,5,5,5,4.42451261152744,4,"Philippine, Benguet, Philippines",RP,RP10,16.45,120.55,-2445611,4,"Philippine, Benguet, Philippines",RP,RP10,16.45,120.55,-2445611,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20130204,unspecified
233640641,20100826,201008,2010,2010.6466,PHLGOV,ALBERTO ROMULO,PHL,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,0,042,042,04,1,1.9,1,1,1,4.30622009569378,4,"Philippine, Benguet, Philippines",RP,RP10,16.45,120.55,-2445611,4,"Philippine, Benguet, Philippines",RP,RP10,16.45,120.55,-2445611,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20130205,unspecified
454698020,20150803,201508,2015,2015.5836,SGPGOV,SINGAPORE,SGP,,,,,GOV,,,CHNGOV,BEIJING,CHN,,,,,GOV,,,1,043,043,04,1,2.8,8,1,8,3.0952380952381,1,Singapore,SN,SN,1.3667,103.8,SN,1,Singapore,SN,SN,1.3667,103.8,SN,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20150803,http://www.channelnewsasia.com/news/asiapacific/singapore-embassy-in/2026604.html
163902758,20090625,200906,2009,2009.4795,THAGOV,THAI,THA,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,040,040,04,1,1.0,5,1,1,13.7931034482759,1,Thailand,TH,TH,15.0,100.0,0,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,,20130203,unspecified
52177491,20040521,200405,2004,2004.3863,VNMGOV,VIETNAMESE,VNM,,,,,GOV,,,CHNGOV,WU BANGGUO,CHN,,,,,GOV,,,1,043,043,04,1,2.8,4,2,4,14.0955056179775,1,"Vietnam, Republic Of",VM,VM,16.0,106.0,0,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,,20130203,unspecified
330042119,20141230,201412,2014,2014.9863,VNMGOVMIL,LE HONG ANH,VNM,,,,,GOV,MIL,,CHNGOV,CHINA,CHN,,,,,GOV,,,0,043,043,04,1,2.8,1,1,1,2.30414746543779,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Hanoi, Ha N?i, Vietnam, Republic Of",VM,VM44,21.0333,105.85,-3714993,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20141230,http://www.wsws.org/en/articles/2014/12/30/viet-d30.html
487814285,20151124,201511,2015,2015.8877,MYSGOV,MALAYSIAN,MYS,,,,,GOV,,,CHNGOV,LI KEQIANG,CHN,,,,,GOV,,,1,036,036,03,1,4.0,12,2,12,3.23529411764706,4,"Kuala Lumpur, Kuala Lumpur, Malaysia",MY,MY14,3.16667,101.7,-2403010,1,Singapore,SN,SN,1.3667,103.8,SN,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20151124,http://www.bjreview.com.cn/./Latest_Headlines/201511/t20151124_800043169.html
218263341,20120920,201209,2012,2012.7123,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOVBUS,CHINA NATIONAL OFFSHORE OIL CORP,CHN,,,,,GOV,BUS,,0,040,040,04,1,1.0,4,1,4,4.0,4,"Malaca, Pangasinan, Philippines",RP,RP51,15.8334,120.378,-2436250,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20130203,unspecified
9033810,19900919,199009,1990,1990.7096,VNMGOV,NGUYEN VAN LINH,VNM,,,,,GOV,,,CHNGOV,JIANG ZEMIN,CHN,,,,,GOV,,,1,040,040,04,1,1.0,3,1,3,2.77777777777778,2,"Indiana, United States",US,USIN,39.8647,-86.2604,0,2,"Indiana, United States",US,USIN,39.8647,-86.2604,0,4,"Peking, Beijing, China",CH,CH22,39.9289,116.388,-1898545,20130203,unspecified
319110900,20141017,201410,2014,2014.7863,VNMGOV,VIETNAMESE,VNM,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,040,040,04,1,1.0,2,1,2,3.90243902439024,1,"Vietnam, Republic Of",VM,VM,16.0,106.0,VM,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20141017,http://www.globalpost.com/dispatch/news/kyodo-news-international/141017/chinese-vietnamese-militaries-agree-limit-maritime-dis
173988754,20080517,200805,2008,2008.3753,SGPGOV,SINGAPORE,SGP,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,040,040,04,1,1.0,1,1,1,9.45945945945946,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20130203,unspecified
41476118,20020415,200204,2002,2002.2877,VNMGOV,NGUYEN VAN AN,VNM,,,,,GOV,,,CHNGOV,LI LANQING,CHN,,,,,GOV,,,1,042,042,04,1,1.9,9,1,9,14.1921397379913,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20130203,unspecified
290752676,20140324,201403,2014,2014.2301,MYSGOV,MALAYSIAN,MYS,,,,,GOV,,,CHNGOV,BEIJING,CHN,,,,,GOV,,,0,133,133,13,3,-5.8,6,1,6,1.96078431372549,1,Malaysia,MY,MY,2.5,112.5,MY,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20140324,http://www.startribune.com/world/252105981.html
311830834,20140830,201408,2014,2014.6575,VNMGOVMIL,LE HONG ANH,VNM,,,,,GOV,MIL,,CHNGOV,XI JINPING,CHN,,,,,GOV,,,1,040,040,04,1,1.0,2,1,1,4.05117270788913,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20140830,http://article.wn.com/view/2014/08/30/What_dispute_India_and_China_ignore_land_squabble_b/
484123674,20151112,201511,2015,2015.8548,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,XI JINPING,CHN,,,,,GOV,,,0,042,042,04,1,1.9,6,1,6,2.26876090750436,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20151112,http://www.rappler.com/nation/112542-aquino-xi-meeting-apec-seating-arrangement
118825110,20110317,201103,2011,2011.211,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,0,010,010,01,1,0.0,10,1,10,5.33334503889172,4,"Philippine, Benguet, Philippines",RP,RP10,16.45,120.55,-2445611,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20130203,unspecified
352144,19791120,197911,1979,1979.8767,VNMGOV,LE DUAN,VNM,,,,,GOV,,,CHNGOV,HUA GUOFENG,CHN,,,,,GOV,,,0,013,013,01,1,0.4,4,1,4,7.54836663495084,4,"Peking, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Peking, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Peking, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20130203,unspecified
151027344,20081023,200810,2008,2008.8027,SGPGOV,LEE HSIEN LOONG,SGP,,,,,GOV,,,CHNGOV,WEN JIABAO,CHN,,,,,GOV,,,1,040,040,04,1,1.0,18,2,10,6.16291197329996,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20130203,unspecified
233604237,20110609,201106,2011,2011.4356,VNMGOV,VIETNAM,VNM,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,0,114,114,11,3,-2.0,2,1,1,4.53972257250946,4,"Hanoi, Ha N?i, Vietnam, Republic Of",VM,VM44,21.0333,105.85,-3714993,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20130205,unspecified
319223747,20141018,201410,2014,2014.789,VNMGOV,NGUYEN TAN DUNG,VNM,,,,,GOV,,,CHNGOV,LI KEQIANG,CHN,,,,,GOV,,,1,040,040,04,1,1.0,53,26,53,2.10177123167557,4,"Hanoi, Ha N?i, Vietnam, Republic Of",VM,VM44,21.0333,105.85,-3714993,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20141018,http://www.dailyjournal.net/view/story/e1d5fb6ffd114368bed9a2a66407664f/AS--China-Vietnam/
50826046,20040224,200402,2004,2004.1479,IDNGOV,INDONESIAN,IDN,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,030,030,03,1,4.0,5,1,5,10.5263157894737,1,Indonesia,ID,ID,-5.0,120.0,0,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,,20130203,unspecified
167910440,20071121,200711,2007,2007.8795,SGPGOV,LEE HSIEN LOONG,SGP,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,043,043,04,1,2.8,5,1,1,3.28947368421053,1,Singapore,SN,SN,1.3667,103.8,0,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,,20130203,unspecified
467949928,20150918,201509,2015,2015.7068,IDNGOV,ZULKIFLI HASAN,IDN,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,040,040,04,1,1.0,1,1,1,2.58064516129032,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,1,Indonesia,ID,ID,-5.0,120.0,ID,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20150918,http://english.jschina.com.cn/./PhotoGallery/201509/t2402067.shtml
212783125,20120809,201208,2012,2012.6,IDNGOV,SUSILO BAMBANG YUDHOYONO,IDN,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,0,030,030,03,1,4.0,6,1,6,3.52564102564103,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20130203,unspecified
49222315,20031028,200310,2003,2003.8164,VNMGOVMIL,PHUNG QUANG THANH,VNM,,,,,GOV,MIL,,CHNGOV,ZENG QINGHONG,CHN,,,,,GOV,,,1,040,040,04,1,1.0,17,2,17,12.180938198064,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20130203,unspecified
995799432,20210720,202107,2021,2021.5479,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,0,051,051,05,1,3.4,6,1,6,2.87356321839081,4,"Philippine, Benguet, Philippines",RP,RP10,16.45,120.55,-2445611,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20210720,http://global.chinadaily.com.cn/a/202107/20/WS60f61d09a310efa1bd662f03.html
82028512,20111203,201112,2011,2011.9123,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,0,080,080,08,2,5.0,1,1,1,3.48525469168901,1,Philippines,RP,RP,13.0,122.0,0,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,,20130203,unspecified
454978425,20150804,201508,2015,2015.5863,SGPGOV,SINGAPORE,SGP,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,040,040,04,1,1.0,10,1,10,2.84810126582279,1,Singapore,SN,SN,1.3667,103.8,SN,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20150804,http://www.plenglish.com/index.php?option=com_content&task=view&id=4044811&Itemid=1
19277420,19970401,199704,1997,1997.2493,THAGOV,THAI,THA,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,0,036,036,03,1,4.0,5,1,5,7.03314470493128,1,Thailand,TH,TH,15.0,100.0,0,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,,20130203,unspecified
42425560,20020715,200207,2002,2002.5342,THAGOV,THAI,THA,,,,,GOV,,,CHNGOV,WU BANGGUO,CHN,,,,,GOV,,,1,040,040,04,1,1.0,5,1,5,9.9290780141844,1,Thailand,TH,TH,15.0,100.0,0,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,,20130203,unspecified
35100427,20001225,200012,2000,2000.9726,VNMGOV,TRAN DUC LUONG,VNM,,,,,GOV,,,CHNGOV,JIANG ZEMIN,CHN,,,,,GOV,,,0,042,042,04,1,1.9,7,1,7,12.5,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20130203,unspecified
101278301,20100823,201008,2010,2010.6384,PHLGOV,MANILA,PHL,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,100,100,10,3,-5.0,2,1,2,4.86223662884927,4,"Manila, Manila, Philippines",RP,RPD9,14.6042,120.982,-2437894,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20130203,unspecified
105144,19790411,197904,1979,1979.2767,VNMGOV,PHAM VAN DONG,VNM,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,0,111,111,11,3,-2.0,6,1,6,7.25274725274725,4,"Peking, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Peking, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Peking, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20130203,unspecified
4140501,19850427,198504,1985,1985.3205,IDNGOV,SUHARTO,IDN,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,046,046,04,1,7.0,5,1,5,6.83229813664596,4,"Peking, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Peking, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Peking, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20130203,unspecified
179422295,20060825,200608,2006,2006.6438,SGPGOV,SINGAPORE,SGP,,,,,GOV,,,CHNGOV,WEN JIABAO,CHN,,,,,GOV,,,1,040,040,04,1,1.0,1,1,1,8.26446280991736,1,Singapore,SN,SN,1.3667,103.8,0,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,,20130203,unspecified
483749947,20151111,201511,2015,2015.8521,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,0,046,046,04,1,7.0,18,3,18,-0.905979277879263,4,"Philippine, Benguet, Philippines",RP,RP10,16.45,120.55,-2445611,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20151111,http://www.thestar.com.my/News/World/2015/11/11/China--not-aware-of-plan-to-discuss-South-China-Sea-at-APEC/
10098251,19910909,199109,1991,1991.6822,SGPGOV,SINGAPORE,SGP,,,,,GOV,,,CHNGOV,YANG SHANGKUN,CHN,,,,,GOV,,,1,040,040,04,1,1.0,1,1,1,10.3448275862069,1,Singapore,SN,SN,1.3667,103.8,0,4,"Peking, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Peking, Beijing, China",CH,CH22,39.9289,116.388,-1898545,20130203,unspecified
190362912,20120411,201204,2012,2012.2767,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,030,030,03,1,4.0,2,1,2,2.88461538461538,4,"South China Sea, Brunei (general), Brunei",BX,BX00,15.0,115.0,-1337919,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20130203,unspecified
92009683,20120327,201203,2012,2012.2384,IDNGOV,INDONESIAN,IDN,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,040,040,04,1,1.0,2,1,2,4.80769230769231,1,Indonesia,ID,ID,-5.0,120.0,0,4,"Jintao, Fujian, China",CH,CH07,25.1206,118.354,-1912754,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,,20130203,unspecified
483784257,20151111,201511,2015,2015.8521,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,036,036,03,1,4.0,4,1,4,2.28945216680295,4,"Philippine, Benguet, Philippines",RP,RP10,16.45,120.55,-2445611,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20151111,http://iphonecase8.blogspot.com/2015/11/wang-yi-s-visit-to-philippines-ice.html
218364975,20120921,201209,2012,2012.7151,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOVBUS,CHINA NATIONAL OFFSHORE OIL CORP,CHN,,,,,GOV,BUS,,0,040,040,04,1,1.0,4,1,4,4.03172504957039,4,"Malaca, Pangasinan, Philippines",RP,RP51,15.8334,120.378,-2436250,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20130203,unspecified
98805343,20100713,201007,2010,2010.5288,SGPGOVMIL,SINGAPOREAN,SGP,,,,,GOV,MIL,,CHNGOVMIL,CHINESE,CHN,,,,,GOV,MIL,,1,040,040,04,1,1.0,2,1,1,11.7647058823529,1,Singapore,SN,SN,1.3667,103.8,0,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,,20130203,unspecified
518329064,20160306,201603,2016,2016.1808,IDNGOVMIL,PURNOMO YUSGIANTORO,IDN,,,,,GOV,MIL,,CHNGOVMIL,CHINESE,CHN,,,,,GOV,MIL,,1,046,046,04,1,7.0,14,1,14,2.84090909090909,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20160306,http://m.thejakartapost.com/news/2016/03/06/view-point-bilateral-defense-agreements-and-country-s-independence.html
180744042,20061102,200611,2006,2006.8274,THAGOV,THAILAND,THA,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,010,010,01,1,0.0,1,1,1,4.0983606557377,1,Thailand,TH,TH,15.0,100.0,0,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,,20130203,unspecified
150135244,20080925,200809,2008,2008.726,VNMGOV,VIETNAMESE,VNM,,,,,GOV,,,CHNGOV,DAI BINGGUO,CHN,,,,,GOV,,,1,040,040,04,1,1.0,2,1,1,12.6050420168067,1,"Vietnam, Republic Of",VM,VM,16.0,106.0,0,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,,20130203,unspecified
38417209,20010831,200108,2001,2001.6603,PHLGOV,PHILIPPINE,PHL,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,042,042,04,1,1.9,2,1,2,15.3846153846154,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20130203,unspecified
166340564,20071002,200710,2007,2007.7452,IDNGOV,INDONESIAN,IDN,,,,,GOV,,,CHNGOV,BEIJING,CHN,,,,,GOV,,,0,161,161,16,4,-4.0,6,1,6,5.74630379508428,4,"Tapak Tuan, Aceh, Indonesia",ID,ID01,3.2582,97.18,-2699664,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20130203,unspecified
483452370,20151110,201511,2015,2015.8493,PHLGOV,ALBERT DEL ROSARIO,PHL,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,040,040,04,1,1.0,2,1,2,-0.34482758620689,4,"Philippine, Benguet, Philippines",RP,RP10,16.45,120.55,-2445611,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20151110,http://www.rappler.com/nation/112317-philippines-china-bilateral-meeting-manila-apec
335839118,20150208,201502,2015,2015.1041,THAGOVMIL,BANGKOK,THA,,,,,GOV,MIL,,CHNGOVMIL,CHINA,CHN,,,,,GOV,MIL,,0,040,040,04,1,1.0,3,1,3,2.25281602002503,4,"Bangkok, Krung Thep Mahanakhon, Thailand",TH,TH40,13.75,100.517,-3250083,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20150208,http://www.stripes.com/news/pacific/us-military-to-participate-in-major-exercise-in-thailand-despite-coup-1.328449
301779740,20140618,201406,2014,2014.4603,VNMGOV,VIETNAMESE,VNM,,,,,GOV,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,040,040,04,1,1.0,2,1,2,1.69491525423729,4,"Hanoi, Ha N?i, Vietnam, Republic Of",VM,VM44,21.0333,105.85,-3714993,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20140618,http://www.voanews.com/content/china-vietnam-discuss-oil-rig-dispute/1939329.html
46139195,20030408,200304,2003,2003.2685,VNMGOV,NONG DUC MANH,VNM,,,,,GOV,,,CHNGOV,JIANG ZEMIN,CHN,,,,,GOV,,,1,040,040,04,1,1.0,2,1,2,13.1868131868132,1,"Vietnam, Republic Of",VM,VM,16.0,106.0,0,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,0,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,,20130203,unspecified
